id,tipo_zona,frente_lote,calle,forma_lote,nombre_zona,tipo_edificio,estilo,calidad_gral,condicion_gral,año_construccion,calidad_exteriores,material_exteriores,condicion_exteriores,calidad_sotano,condicion_sotano,tipo_sotano,calefaccion,calidad_calefaccion,aire_acondicionado,baños_completos,baños_medios,recamaras_sup,calidad_cocina,cuartos_sup,tipo_garage,terminado_garage,num_coches,calidad_garage,condicion_garage,año_venta,mes_venta,tipo_venta,condicion_venta,lat,long,area_sotano_m2,area_1er_piso_m2,area_2o_piso_m2,area_habitable_sup_m2,area_garage_m2,area_lote_m2,precio_miles,valor_misc_miles,precio_m2_miles,precio_m2
170,RL,NA,Pave,IR1,Timber,1Fam,1Story,8,6,1981,Gd,Plywood,TA,Gd,TA,Unf,GasA,TA,Y,2,1,2,TA,6,Attchd,RFn,2,TA,TA,2006,1,WD,Normal,41.998132,-93.648335,156.634458,158.585421,0,158.585421,47.473433,1548.600107,228,0,1.4377109734444,1437.7109734444
243,RM,63,Pave,Reg,OldTown,1Fam,1.5Fin,5,4,1900,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Gd,N,1,0,3,TA,6,Attchd,Unf,1,Fa,TA,2006,4,WD,Normal,42.028863,-93.615497,50.16762,82.590767,51.189553,133.78032,32.701856,464.515,79,0,0.5905203396134798,590.5203396134798
16,RM,51,Pave,Reg,BrkSide,1Fam,1.5Unf,7,8,1929,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Ex,Y,1,0,2,TA,5,Detchd,Unf,2,TA,TA,2007,7,WD,Normal,42.03359,-93.627552,77.295296,79.339162,0,79.339162,53.512128,568.56636,132,0,1.6637433100188277,1663.7433100188277
593,RL,60,Pave,Reg,Mitchel,1Fam,1Story,5,8,1982,TA,HdBoard,Gd,TA,Gd,GLQ,GasA,Ex,Y,1,0,2,TA,4,Detchd,Fin,2,TA,TA,2008,6,WD,Normal,42.031307,-93.626967,75.808848,75.808848,0,75.808848,75.808848,613.1598,138,0,1.8203679865970264,1820.3679865970264
227,RL,82,Pave,IR1,NoRidge,1Fam,2Story,7,5,1995,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,4,Gd,9,Attchd,RFn,3,TA,TA,2007,6,WD,Abnorml,42.050307,-93.656045,111.762309,112.784242,121.331318,234.11556,66.983063,924.38485,290,0,1.238704509858294,1238.7045098582942
186,RM,90,Pave,IR2,OldTown,1Fam,2.5Fin,10,9,1892,Gd,Wd Sdng,Gd,TA,TA,Unf,GasA,Ex,Y,2,1,4,Ex,12,Detchd,Unf,3,Ex,TA,2006,6,WD,Normal,42.028863,-93.615497,102.843621,141.026754,141.026754,335.194024,78.03852,2132.12385,475,0,1.4170897032460221,1417.089703246022
913,RM,51,Pave,Reg,BrkSide,1Fam,1Story,5,7,1925,TA,MetalSd,TA,TA,TA,Rec,GasA,TA,N,1,0,3,TA,6,Detchd,Unf,1,TA,TA,2006,7,WD,Abnorml,42.03359,-93.627552,71.349504,94.296545,0,94.296545,41.80635,568.56636,88,0.62,0.933226132516308,933.226132516308
751,RM,55,Pave,Reg,OldTown,1Fam,1.5Fin,4,7,1910,TA,Wd Sdng,TA,TA,Fa,Unf,GasA,Gd,Y,1,0,3,TA,7,NA,NA,0,NA,NA,2010,6,WD,Normal,42.028863,-93.615497,53.512128,73.579176,32.330244,105.90942,0,817.5464,96.5,0,0.9111559670518449,911.1559670518449
1106,RL,98,Pave,IR1,NoRidge,1Fam,2Story,8,5,1994,Gd,HdBoard,TA,Ex,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,9,Attchd,RFn,2,TA,TA,2010,4,WD,Normal,42.050307,-93.656045,135.917089,139.3545,104.237166,243.591666,66.146936,1138.619168,325,0,1.3341999968094147,1334.1999968094146
1243,RL,85,Pave,Reg,NWAmes,1Fam,SFoyer,7,6,1974,TA,Plywood,TA,Gd,TA,GLQ,GasA,TA,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2010,1,WD,Family,42.051321,-93.633798,97.826859,108.975219,0,108.975219,49.052784,987.094375,170,0,1.5599876885771617,1559.9876885771616
737,RL,60,Pave,Reg,NAmes,Duplex,1Story,3,4,1950,TA,Stucco,TA,NA,NA,NA,GasA,Gd,N,2,0,2,TA,6,Detchd,Unf,2,TA,TA,2006,7,WD,Normal,42.042966,-93.613556,0,96.61912,0,96.61912,37.1612,793.763232,93.5,0,0.967717362774573,967.717362774573
1143,RL,77,Pave,Reg,CollgCr,1Fam,2Story,8,5,2006,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,3,0,4,Gd,11,BuiltIn,RFn,3,TA,TA,2007,4,New,Partial,42.021051,-93.685643,136.195798,136.195798,126.533886,262.729684,97.733956,925.778395,424.87,0,1.6171374072828404,1617.1374072828403
1179,RL,54,Pave,IR1,Crawfor,1Fam,1.5Fin,5,6,1921,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Ex,Y,1,1,3,TA,7,Detchd,Unf,1,Fa,TA,2009,7,WD,Normal,42.025949,-93.620215,67.912093,76.18046,48.588269,124.768729,17.279958,713.587943,154.9,0,1.2414969779807568,1241.4969779807568
1258,RL,56,Pave,Reg,Edwards,1Fam,1Story,5,8,1922,TA,Wd Sdng,TA,Fa,TA,Unf,GasA,Ex,Y,1,0,2,TA,4,NA,NA,0,NA,NA,2009,7,WD,Normal,42.0228,-93.66304,80.268192,80.268192,0,80.268192,0,377.18618,99.9,0,1.244577677792967,1244.5776777929668
1011,RL,115,Pave,Reg,Sawyer,1Fam,1.5Fin,5,5,1948,TA,Wd Sdng,TA,TA,TA,Unf,GasA,TA,Y,2,0,4,TA,7,Attchd,Unf,1,TA,TA,2008,8,WD,Normal,42.033611,-93.669348,66.89016,66.89016,51.189553,118.079713,28.985736,1977.533258,135,0,1.1432954617699655,1143.2954617699656
1083,RL,70,Pave,Reg,CollgCr,1Fam,1Story,7,5,2002,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2007,9,WD,Normal,42.021051,-93.685643,135.545477,135.545477,0,135.545477,48.959881,812.808347,192,0,1.4164987593057052,1416.4987593057053
48,FV,84,Pave,Reg,Somerst,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2007,7,WD,Normal,42.052191,-93.643479,153.847368,153.847368,0,153.847368,76.737878,1030.851688,249.7,0,1.6230371909904888,1623.0371909904889
361,RL,NA,Pave,IR1,Mitchel,1Fam,SFoyer,6,6,1978,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,1,0,2,TA,5,Attchd,RFn,2,TA,TA,2007,6,WD,Normal,42.031307,-93.626967,82.49786399999999,84.727536,0,84.727536,43.66441,700.48862,156,0,1.8411959955969923,1841.1959955969924
152,RL,107,Pave,Reg,NridgHt,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,6,Attchd,RFn,3,TA,TA,2008,1,New,Partial,42.060356,-93.657107,158.86413,158.86413,0,158.86413,80.453998,1290.515573,372.402,0,2.3441540894096105,2344.1540894096106
507,RL,80,Pave,IR1,SawyerW,1Fam,2Story,8,5,1993,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,TA,TA,2006,9,WD,Normal,42.03554,-93.685131,72.185631,98.941695,78.595938,177.537633,43.757312999999996,887.595262,215,0,1.2110108508656303,1211.0108508656303
727,RL,NA,Pave,IR1,Crawfor,1Fam,1Story,6,9,1988,Gd,Wd Sdng,Gd,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,5,Attchd,Fin,2,TA,TA,2009,12,WD,Normal,42.025949,-93.620215,81.75464,156.07704,0,156.07704,50.16762,2015.530585,222,0,1.4223744889062477,1422.3744889062477
629,RL,70,Pave,IR1,NAmes,1Fam,2Story,5,5,1969,TA,Plywood,TA,Gd,TA,Rec,GasA,TA,Y,1,2,5,Fa,9,Attchd,Unf,2,TA,TA,2007,9,WD,Family,42.042966,-93.613556,96.61912,96.61912,96.61912,193.23824,46.823112,1078.232218,135,0,0.6986194864950126,698.6194864950126
979,RL,68,Pave,Reg,Edwards,1Fam,1Story,4,5,1954,TA,MetalSd,TA,TA,TA,LwQ,GasA,Ex,Y,1,0,3,TA,5,Detchd,Unf,2,TA,TA,2007,5,WD,Abnorml,42.0228,-93.66304,83.055282,83.055282,0,83.055282,37.1612,877.93335,110,0,1.3244190778859795,1324.4190778859795
796,RL,70,Pave,Reg,SawyerW,1Fam,2Story,6,6,1980,TA,HdBoard,TA,Gd,TA,Unf,GasA,TA,Y,2,1,3,TA,7,Attchd,Unf,2,TA,TA,2010,4,WD,Normal,42.03554,-93.685131,60.38695,82.49786399999999,62.802428,145.300292,44.221828,780.3851999999999,171,0,1.176873065058947,1176.8730650589468
1176,RL,85,Pave,Reg,NoRidge,1Fam,1.5Fin,8,5,1992,Gd,HdBoard,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,4,Gd,9,Attchd,Fin,2,TA,TA,2007,4,WD,Normal,42.050307,-93.656045,156.355749,197.790487,69.026929,266.817416,50.260523,992.018234,285,0,1.0681461662907343,1068.1461662907343
494,RL,70,Pave,Reg,NAmes,1Fam,1Story,5,6,1960,TA,BrkFace,TA,TA,TA,BLQ,GasA,TA,Y,1,1,3,TA,6,Detchd,Unf,1,TA,TA,2008,6,WD,Normal,42.042966,-93.613556,117.893907,117.893907,0,117.893907,28.614124,736.813693,155,0,1.3147413971105395,1314.7413971105395
1364,RL,73,Pave,IR1,Gilbert,1Fam,2Story,6,5,2006,TA,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,6,BuiltIn,Fin,2,TA,TA,2007,3,New,Partial,42.027885,-93.615692,57.228248,57.228248,73.950788,131.179036,40.134096,789.582597,156.932,0,1.196319204541189,1196.319204541189
291,RL,120,Pave,Reg,CollgCr,1Fam,2Story,8,5,2006,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,Gd,TA,2006,7,New,Partial,42.021051,-93.685643,100.242337,100.242337,78.03852,178.280857,63.638555,1450.308733,233.23,0,1.3082167313117639,1308.2167313117639
439,RL,40,Pave,Reg,Crawfor,1Fam,1Story,5,6,1913,TA,WdShing,TA,TA,TA,LwQ,GasA,TA,N,1,0,2,Gd,4,Detchd,Unf,1,Gd,TA,2007,3,WD,Normal,42.025949,-93.620215,40.87732,64.474682,0,64.474682,32.701856,397.62484,90.35,0,1.4013252519803043,1401.3252519803043
1064,RM,50,Pave,Reg,OldTown,1Fam,1Story,6,6,1925,TA,MetalSd,Gd,TA,TA,BLQ,GasA,Gd,Y,1,0,2,Gd,5,Detchd,Unf,2,TA,TA,2006,7,WD,Normal,42.028863,-93.615497,102.472009,102.472009,0,102.472009,40.87732,557.418,110.5,0,1.0783432576207226,1078.3432576207226
595,RL,88,Pave,IR1,CollgCr,1Fam,1Story,5,6,1975,TA,HdBoard,TA,Gd,TA,Unf,GasA,TA,Y,1,0,3,TA,5,Detchd,Unf,1,TA,TA,2008,4,WD,Normal,42.021051,-93.685643,85.842372,85.842372,0,85.842372,26.01284,742.29497,110,0,1.2814184584740973,1281.4184584740974
1078,RL,NA,Pave,IR1,NAmes,1Fam,1Story,5,5,1969,TA,VinylSd,TA,TA,TA,BLQ,GasA,Ex,Y,1,0,3,TA,6,Attchd,Fin,1,TA,TA,2006,3,WD,Abnorml,42.042966,-93.613556,101.821688,101.821688,0,101.821688,27.777997,1474.37061,138.8,0,1.3631673440731018,1363.1673440731017
1264,RL,60,Pave,Reg,BrkSide,1Fam,2Story,6,6,1919,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Ex,Y,1,0,3,TA,8,Detchd,Unf,2,TA,TA,2007,7,WD,Normal,42.03359,-93.627552,70.977892,98.47718,70.977892,169.455072,48.30956,1255.584045,180.5,0,1.0651790936065932,1065.1790936065931
1392,RL,65,Pave,Reg,NAmes,Duplex,1Story,5,5,1967,TA,Plywood,TA,TA,TA,Unf,GasA,TA,Y,2,0,4,TA,8,Detchd,Unf,3,TA,TA,2009,4,WD,Normal,42.042966,-93.613556,147.158352,147.158352,0,147.158352,73.579176,830.924432,124,0,0.8426297136026638,842.6297136026639
111,RL,75,Pave,Reg,Edwards,1Fam,1.5Fin,6,4,1954,TA,Wd Sdng,TA,TA,Fa,Rec,GasA,Gd,Y,2,0,4,TA,7,Attchd,Unf,1,TA,TA,2006,10,WD,Normal,42.0228,-93.66304,92.345582,112.970048,59.365017,172.335065,30.193475,884.901075,136.9,0,0.7943827334268857,794.3827334268857
206,RL,99,Pave,Reg,Gilbert,1Fam,1Story,7,5,1990,TA,HdBoard,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,TA,5,Attchd,RFn,2,TA,TA,2009,5,WD,Normal,42.027885,-93.615692,132.293872,133.966126,0,133.966126,46.4515,1100.993453,180.5,0,1.3473555247839293,1347.3555247839292
1404,RL,49,Pave,IR1,Somerst,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,Unf,3,TA,TA,2007,8,WD,Normal,42.052191,-93.643479,137.960955,136.009992,0,136.009992,70.048862,1417.328168,282.922,0,2.0801559932449667,2080.155993244967
1019,RL,NA,Pave,IR1,Gilbert,1Fam,SLvl,7,5,1991,Gd,HdBoard,TA,Gd,TA,Unf,GasA,Gd,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2007,5,WD,Normal,42.027885,-93.615692,35.674752,74.508206,62.24501,136.753216,37.347006,1001.865952,160,0,1.1699907664328713,1169.9907664328712
976,FV,NA,Pave,Reg,Somerst,Twnhs,2Story,7,5,2000,Gd,MetalSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,6,Detchd,Unf,2,TA,TA,2006,4,WD,Normal,42.052191,-93.643479,62.523719,62.523719,65.868227,128.391946,45.52247,246.285853,165,0,1.2851273396853102,1285.1273396853103
556,RM,58,Pave,Reg,BrkSide,1Fam,1.5Unf,5,6,1922,TA,MetalSd,TA,TA,Fa,Unf,GasA,TA,Y,1,0,2,TA,5,Detchd,Unf,1,TA,TA,2006,8,WD,Normal,42.03359,-93.627552,92.252679,97.362344,0,97.362344,26.01284,592.72114,113,0,1.1606129778469592,1160.6129778469592
129,RL,69,Pave,Reg,NAmes,1Fam,2Story,6,5,1966,TA,VinylSd,TA,TA,TA,BLQ,GasA,TA,Y,1,1,3,TA,6,Attchd,RFn,2,TA,TA,2006,7,WD,Normal,42.042966,-93.613556,61.315979999999996,61.315979999999996,63.917264,125.233244,42.085059,705.13377,155,0,1.237690528882251,1237.690528882251
321,RL,111,Pave,Reg,NridgHt,1Fam,2Story,9,5,2006,TA,VinylSd,TA,Ex,Gd,Unf,GasA,Ex,Y,3,1,4,Gd,9,Attchd,RFn,3,TA,TA,2006,9,New,Partial,42.060356,-93.657107,116.035847,116.035847,125.14034099999999,241.176188,78.03852,1510.509877,342.643,0,1.420716542712749,1420.716542712749
772,RL,67,Pave,Reg,Edwards,1Fam,1Story,4,5,1951,TA,Wd Sdng,TA,Fa,Fa,LwQ,GasA,TA,Y,1,0,2,TA,6,Detchd,Unf,2,TA,TA,2006,4,COD,Normal,42.0228,-93.66304,77.666908,113.34166,0,113.34166,36.789588,824.699931,102,0,0.8999338813283659,899.9338813283659
992,RM,121,Pave,Reg,OldTown,1Fam,2Story,8,9,1882,Gd,Wd Sdng,Gd,TA,TA,BLQ,GasA,Gd,Y,1,1,4,Gd,8,Attchd,Unf,2,TA,TA,2009,11,WD,Normal,42.028863,-93.615497,85.099148,85.099148,76.737878,161.837026,39.390872,1641.688913,168,0,1.0380813597007152,1038.0813597007152
87,RL,122,Pave,IR2,Gilbert,1Fam,2Story,6,5,2005,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,6,BuiltIn,Fin,2,TA,TA,2009,3,WD,Normal,42.027885,-93.615692,63.545652,63.545652,81.383028,144.92867999999999,37.1612,1106.567633,174,0,1.2005905249395772,1200.590524939577
1413,RL,60,Pave,Reg,NAmes,Duplex,1Story,4,5,1949,TA,BrkFace,TA,NA,NA,NA,Wall,Fa,N,2,0,2,TA,6,Detchd,Unf,2,TA,TA,2009,6,WD,Normal,42.042966,-93.613556,0,96.61912,0,96.61912,39.01926,668.9016,90,0,0.9314926486600168,931.4926486600168
1007,RL,NA,Pave,IR3,NAmes,1Fam,1Story,6,3,1970,TA,Plywood,TA,Gd,TA,LwQ,GasA,Gd,Y,2,0,3,TA,7,Attchd,Unf,2,TA,TA,2007,3,WD,Normal,42.042966,-93.613556,153.940271,153.940271,0,153.940271,44.965052,1129.235965,163.5,0,1.0621002479591581,1062.1002479591582
273,RL,92,Pave,IR1,NoRidge,1Fam,2Story,8,7,1999,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,4,Gd,9,Attchd,Fin,3,TA,TA,2010,4,WD,Normal,42.050307,-93.656045,107.024256,108.139092,102.750718,210.88981,62.337913,1092.910892,290,0,1.3751257113845377,1375.1257113845377
519,RL,NA,Pave,IR1,CollgCr,1Fam,2Story,6,5,1998,TA,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,TA,7,Attchd,RFn,2,TA,TA,2007,5,WD,Normal,42.021051,-93.685643,73.764982,81.940446,84.913342,166.853788,50.725038,885.458493,211,0,1.264580220378335,1264.5802203783348
263,RL,88,Pave,IR1,Sawyer,1Fam,SLvl,6,7,1977,TA,HdBoard,TA,Gd,Gd,ALQ,GasA,TA,Y,1,0,3,TA,6,Attchd,Unf,2,TA,TA,2006,7,WD,Normal,42.033611,-93.669348,47.008918,112.59843599999999,0,112.59843599999999,45.708276,786.981313,151,0,1.341048822383288,1341.0488223832879
907,RL,116,Pave,IR1,Somerst,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,8,Attchd,RFn,3,TA,TA,2007,6,WD,Normal,42.052191,-93.643479,150.781569,151.989308,0,151.989308,80.361095,1254.283403,255,0,1.6777495953860124,1677.7495953860125
1312,RL,68,Pave,Reg,CollgCr,1Fam,1Story,7,5,2005,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2007,1,New,Partial,42.021051,-93.685643,118.358422,118.358422,0,118.358422,47.194724,818.847042,203,0,1.7151293213422532,1715.1293213422532
15,RL,NA,Pave,IR1,NAmes,1Fam,1Story,6,5,1960,TA,MetalSd,TA,TA,TA,BLQ,GasA,TA,Y,1,1,2,TA,5,Attchd,RFn,1,TA,TA,2008,5,WD,Normal,42.042966,-93.613556,116.407459,116.407459,0,116.407459,32.701856,1014.50076,157,0,1.3487108244498318,1348.7108244498318
929,RL,NA,Pave,Reg,CollgCr,1Fam,1Story,8,5,2001,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Ex,7,Attchd,RFn,2,TA,TA,2009,6,WD,Normal,42.021051,-93.685643,162.858959,166.110564,0,166.110564,48.495366,1099.785714,236.5,0,1.423750508727428,1423.750508727428
1283,RL,61,Pave,IR1,CollgCr,1Fam,1Story,5,7,1977,TA,HdBoard,TA,Gd,TA,LwQ,GasA,TA,Y,2,0,3,Gd,5,Detchd,Unf,2,TA,TA,2009,9,WD,Normal,42.021051,-93.685643,96.61912,96.61912,0,96.61912,44.965052,817.5464,150.5,0,1.557662706925917,1557.662706925917
954,RL,NA,Pave,IR1,Mitchel,1Fam,2Story,5,4,1969,TA,HdBoard,TA,TA,TA,ALQ,GasA,Ex,Y,2,1,4,TA,7,Attchd,RFn,2,TA,TA,2008,9,WD,Normal,42.031307,-93.626967,72.835952,108.510704,74.3224,182.833104,49.23859,1028.900725,172,0.4,0.9407486731724469,940.748673172447
384,RH,60,Pave,Reg,SawyerW,1Fam,1.5Unf,6,3,1928,TA,Wd Sdng,TA,Fa,Fa,Unf,GasA,TA,N,1,0,2,TA,5,Detchd,Unf,2,Fa,Fa,2009,10,WD,Normal,42.03554,-93.685131,72.835952,72.835952,0,72.835952,33.44508,836.127,76,0,1.043440744757479,1043.440744757479
58,RL,89,Pave,IR1,CollgCr,1Fam,2Story,7,5,2004,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2006,8,WD,Normal,42.021051,-93.685643,79.89658,79.89658,79.89658,159.79316,52.490195,1081.855435,196.5,0,1.2297147136961306,1229.7147136961305
46,RL,61,Pave,Reg,NridgHt,TwnhsE,1Story,9,5,2005,Ex,MetalSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,2,Ex,6,Attchd,RFn,2,TA,TA,2010,2,WD,Normal,42.060356,-93.657107,162.766056,162.766056,0,162.766056,53.512128,711.451174,319.9,0,1.9653975027815382,1965.3975027815382
553,RL,87,Pave,IR1,NridgHt,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Ex,TA,Unf,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2009,7,WD,Normal,42.060356,-93.657107,158.771227,159.514451,0,159.514451,84.355924,1035.496838,255.5,0,1.6017357574706506,1601.7357574706505
40,RL,65,Pave,Reg,Edwards,Duplex,1Story,4,5,1955,TA,AsbShng,TA,NA,NA,NA,GasA,TA,N,2,0,2,Fa,6,NA,NA,0,NA,NA,2008,6,WD,AdjLand,42.0228,-93.66304,0,107.024256,0,107.024256,0,561.13412,82,0,0.7661814532959706,766.1814532959706
935,RL,313,Pave,IR2,NAmes,1Fam,1Story,7,7,1960,TA,Wd Sdng,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,4,Gd,9,Attchd,RFn,2,TA,TA,2008,11,WD,Normal,42.042966,-93.613556,54.348255,192.216307,0,192.216307,46.916015,2568.76795,242,0,1.2589982805152946,1258.9982805152947
607,RL,82,Pave,IR2,CollgCr,1Fam,1Story,5,5,1996,TA,VinylSd,Gd,Gd,TA,GLQ,GasA,Gd,Y,1,0,3,Gd,6,Detchd,Unf,2,TA,TA,2009,11,WD,Normal,42.021051,-93.685643,96.61912,96.61912,0,96.61912,53.512128,1157.942992,152,0,1.5731875844035839,1573.187584403584
785,RM,35,Pave,Reg,OldTown,1Fam,2.5Unf,6,6,1914,TA,Wd Sdng,TA,TA,TA,Unf,GasA,Ex,Y,2,0,3,TA,9,NA,NA,0,NA,NA,2008,6,WD,Normal,42.028863,-93.615497,68.934026,68.934026,68.934026,137.868052,0,585.2889,128,0,0.9284239397246289,928.4239397246289
1,RL,65,Pave,Reg,CollgCr,1Fam,2Story,7,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,TA,TA,2008,2,WD,Normal,42.021051,-93.685643,79.524968,79.524968,79.339162,158.86413,50.910844,785.03035,208.5,0,1.3124422737845227,1312.4422737845227
1214,RL,NA,Pave,IR1,Sawyer,1Fam,SLvl,4,9,1965,TA,VinylSd,Gd,TA,Gd,GLQ,GasA,Ex,Y,0,0,0,TA,3,Attchd,Unf,1,TA,TA,2006,5,WD,Normal,42.033611,-93.669348,60.201144,89.18688,0,89.18688,33.816692,951.884138,145,0,1.6257996691890106,1625.7996691890107
74,RL,85,Pave,Reg,NAmes,1Fam,1Story,5,7,1954,TA,Wd Sdng,TA,TA,TA,ALQ,GasA,Gd,Y,1,0,3,TA,6,Attchd,Unf,2,TA,TA,2010,5,WD,Normal,42.042966,-93.613556,100.892658,100.892658,0,100.892658,45.52247,947.6106,144.9,0,1.4361798258898086,1436.1798258898086
931,RL,73,Pave,IR1,Timber,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Fin,3,TA,TA,2009,7,WD,Normal,41.998132,-93.648335,136.195798,136.195798,0,136.195798,56.67083,829.159275,201,0,1.4758164565400176,1475.8164565400175
304,RL,70,Pave,Reg,CollgCr,1Fam,1Story,5,7,1972,TA,VinylSd,TA,TA,TA,ALQ,GasA,TA,Y,1,0,3,TA,5,Attchd,Unf,2,TA,TA,2006,7,WD,Abnorml,42.021051,-93.685643,83.055282,83.055282,0,83.055282,51.282455999999996,910.4494,149.9,0,1.8048219979555304,1804.8219979555304
863,RL,81,Pave,Reg,SawyerW,1Fam,1Story,6,5,1984,TA,HdBoard,TA,Gd,TA,GLQ,GasA,TA,Y,2,0,3,TA,6,Attchd,Unf,2,TA,TA,2010,5,WD,Normal,42.03554,-93.685131,96.61912,101.914591,0,101.914591,44.59344,898.557816,152,0,1.4914449296077732,1491.4449296077732
865,FV,72,Pave,Reg,Somerst,1Fam,1Story,7,5,2007,Gd,VinylSd,TA,Ex,TA,Unf,GasA,Ex,Y,2,0,3,Gd,6,Attchd,Fin,2,TA,TA,2008,5,New,Partial,42.052191,-93.643479,127.46291599999999,127.46291599999999,0,127.46291599999999,49.145687,802.68192,250.58,0,1.965905126476159,1965.9051264761588
510,RL,80,Pave,Reg,NAmes,1Fam,1Story,5,6,1959,TA,MetalSd,TA,TA,TA,ALQ,GasA,Ex,Y,1,0,3,TA,6,Attchd,RFn,1,TA,TA,2009,7,WD,Normal,42.042966,-93.613556,96.712023,96.712023,0,96.712023,25.08381,891.8688,124.5,0,1.2873270162076953,1287.3270162076954
688,FV,NA,Pave,IR2,Somerst,TwnhsE,2Story,7,5,2004,Gd,MetalSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,2,Gd,4,Detchd,Unf,2,TA,TA,2007,3,WD,Normal,42.052191,-93.643479,51.189553,51.189553,51.189553,102.379106,44.59344,474.269815,148.8,0,1.4534215604500398,1453.4215604500398
138,RL,82,Pave,Reg,Mitchel,Duplex,1Story,7,5,1988,TA,VinylSd,TA,TA,TA,Unf,GasA,Gd,Y,3,0,5,TA,9,2Types,Unf,3,TA,TA,2006,7,WD,Family,42.031307,-93.626967,177.166021,181.996977,0,181.996977,71.163698,1028.43621,171,0,0.9395760458153105,939.5760458153105
958,RL,70,Pave,Reg,Sawyer,1Fam,1Story,5,5,1962,TA,MetalSd,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,6,Detchd,Fin,2,TA,TA,2007,4,WD,Normal,42.033611,-93.669348,98.198471,98.198471,0,98.198471,53.512128,689.34026,132,0,1.3442164491542847,1344.2164491542846
533,RL,60,Pave,Reg,NAmes,1Fam,1Story,5,7,1955,TA,VinylSd,TA,NA,NA,NA,GasA,Ex,Y,1,0,2,TA,5,Detchd,Unf,1,TA,TA,2010,4,WD,Normal,42.042966,-93.613556,0,76.830781,0,76.830781,36.417976,668.9016,107.5,0,1.399178800486227,1399.178800486227
205,RM,50,Pave,Reg,OldTown,1Fam,1.5Fin,5,7,1947,TA,AsbShng,TA,TA,TA,LwQ,GasA,TA,Y,1,1,2,TA,5,Detchd,Unf,1,TA,TA,2009,4,WD,Normal,42.028863,-93.615497,66.89016,66.89016,52.397292,119.287452,22.29672,325.1605,110,0,0.9221422551636026,922.1422551636026
804,RL,107,Pave,Reg,NridgHt,1Fam,2Story,9,5,2008,Ex,VinylSd,TA,Ex,TA,Unf,GasA,Ex,Y,3,1,4,Ex,12,BuiltIn,RFn,3,TA,TA,2009,1,New,Partial,42.060356,-93.657107,161.093802,161.093802,101.078464,262.172266,94.76106,1290.515573,582.933,0,2.223473172406421,2223.473172406421
